index,Timestamp,group,sex,age,experience,category,cloud,language,framework,sourceControl,useTesters,useCI,stackoverflow,githubStars,jobType,workType,workingLanguage,employer,placement,revenuePlace,satisfied,hoursPerMonth,deservedSalary,pandemicInfluence,unarebiResults,gpa,education,workstationType,workstation,computerModel,ram,memoryType,memorySize,averageMonthlyRevenue
291,10/13/2020 9:27:52,JavaScript Georgia,male,18-20,0-1 years,Full Stack Developer,don't use,Javascript,React,Git,yes,don't use,10-100,0-10,Full Time,Office -  International Projects,english,finances,georgia,georgia,yes,160-200,500-1000,"yes, decreased",70-80 %,1-1.5,studying -  bachelor,Desktop computer,no answer,no answer,8 gb,SSD  (fast),256 gb,300-499
292,10/13/2020 10:02:23,"Group - ""Georgian Web & Mobile Development Industry"" ",male,27-29,4-6 years,Full Stack Developer,don't use,C#,.NET Core,Git,yes,Jenkins,don't have account,0-10,Both (Full time + Part Time),Remote  - International Projects,georgian,gambling,georgia,georgia,yes,160-240,7k-10k,no influence,80-90 %,1-1.5,finished - master,laptop,no answer,no answer,16 gb,SSD  (fast),256 gb,4k-5k
293,10/13/2020 10:06:43,"Group - ""Georgian Web & Mobile Development Industry"" ",female,24-26,2-4 years,Back End Developer,don't use,Java,Spring,Git,no,don't use,don't have account,don't have account,Full Time,Remote  - International Projects,english,insurance,georgia,united states,so so,160-200,no answer,"yes, increased",80-90 %,3.5-3.7,finished -  bachelor,laptop,no answer,no answer,16 gb,SSD  (fast),512 gb,7k-10k
294,10/13/2020 10:21:45,JavaScript Georgia,male,21-23,2-4 years,Full Stack Developer,AWS,PHP,Laravel,Git,yes,Circle CI,10-100,0-10,Both (Full time + Part Time),Remote  - Local Projects,georgian,gambling,georgia,georgia,yes,100-160,10k-15k,"yes, increased",40-50 %,no answer,finished -  bachelor,laptop,Macbook Pro,Macbook,16 gb,SSD  (fast),512 gb,7k-10k
295,10/10/2020 19:06:51,"Group - ""Georgian Web & Mobile Development Industry"" ",male,27-29,4-6 years,Full Stack Developer,AWS,C#,.NET Core,Git,yes,Jenkins,don't have account,don't have account,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,yes,100-160,7k-10k,no influence,90 - 100 %,no answer,finished -  bachelor,Desktop computer,"PC ",PC,24 gb,SSD  (fast),1 tb,5k-6k
296,10/13/2020 11:30:56,JavaScript Georgia,female,24-26,2-4 years,Front End Developer,don't use,TypeScript,Angular,Git,no,don't use,0-10,0-10,Full Time,Office - Local Projects,georgian,insurance,georgia,georgia,yes,100-160,2k-3k,"yes, increased",40-50 %,no answer,just school,Desktop computer,no answer,no answer,16 gb,SSD  (fast),1 tb,2k-3k
297,10/11/2020 0:32:55,friend,male,27-29,6-9 years,Full Stack Developer,don't use,Java,Spring,Git,yes,Jenkins,don't have account,don't have account,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,yes,160-200,5k-6k,no influence,80-90 %,1.5-2,finished - master,Desktop computer,"PC ",PC,16 gb,SSD  (fast),256 gb,4k-5k
298,10/12/2020 20:17:14,JavaScript Georgia,male,21-23,2-4 years,QA Engineer,don't use,SQL,neither,don't use,yes,don't use,don't have account,don't have account,Full Time,no answer,georgian,finances,georgia,georgia,no,100-160,1500-2000,"yes, decreased",60-70 %,1.5-2,studying - master,both,"PC ",PC,16 gb,HDD (slow),512 gb,500-999
299,10/13/2020 13:18:09,"Group - ""Georgian Web & Mobile Development Industry"" ",male,21-23,don't have,Front End Developer,don't use,Javascript,neither,Git,no,don't use,don't have account,0-10,not employed,no answer,no answer,no answer,georgia,no answer,no answer,no answer,300-500,no influence,70-80 %,2.5-3,studying - master,laptop,HP Omen,HP,16 gb,"both (SSD, HDD)",1 tb,no answer
300,10/13/2020 13:22:12,"Group - ""Georgian Web & Mobile Development Industry"" ",male,21-23,1-2 years,Full Stack Developer,don't use,Java,Spring,Git,no,Jenkins,don't have account,0-10,Full Time,Office -  International Projects,georgian,information technologies,georgia,georgia,yes,40-100,4k-5k,no influence,90 - 100 %,2.5-3,studying -  bachelor,laptop,Lenovo Thinkpad,Lenovo,16 gb,SSD  (fast),512 gb,2k-3k
301,10/13/2020 14:32:17,JavaScript Georgia,male,21-23,2-4 years,Front End Developer,Google Cloud Platform,Javascript,no answer,Git,yes,Jenkins,0-10,0-10,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,yes,40-100,3k-4k,no influence,90 - 100 %,1.5-2,studying -  bachelor,Desktop computer,no answer,no answer,16 gb,HDD (slow),256 gb,2k-3k
302,10/13/2020 14:43:09,"Group - ""Remote Work - Georgian Community"" ",male,30-34,4-6 years,ML Engineer,AWS,Python,Flask,Git,no,don't use,0-10,0-10,Full Time,Office -  International Projects,english,no answer,georgia,georgia,yes,160-200,3k-4k,no influence,90 - 100 %,2.5-3,finished - master,laptop,Dell Inspirion,Dell,8 gb,SSD  (fast),512 gb,3k-4k
303,10/13/2020 14:45:45,"Group - ""Georgian Web & Mobile Development Industry"" ",male,35-39,20-25 years,UI / UX,don't use,neither,neither,don't use,yes,don't use,don't have account,don't have account,Both (Full time + Part Time),Remote  - International Projects,english,information technologies,georgia,georgia,yes,0-40,10k-15k,no influence,not yet high education,no answer,just school,laptop,no answer,no answer,16 gb,SSD  (fast),256 gb,3k-4k
304,10/13/2020 2:11:18,JavaScript Georgia,male,24-26,don't have,Front End Developer,don't use,TypeScript,.NET Core,Git,no,don't use,0-10,500-1000,not employed,no answer,georgian,no answer,georgia,georgia,no answer,40-100,0-300,no answer,70-80 %,0-0.5,studying college,Desktop computer,"PC ",PC,no answer,HDD (slow),160 gb,no answer
305,10/13/2020 8:56:08,JavaScript Georgia,male,27-29,1-2 years,Full Stack Developer,don't use,Python,Django,Git,no,don't use,don't have account,don't have account,Full Time,Remote  - International Projects,english,no answer,georgia,georgia,no answer,100-160,1000-1500,"yes, decreased",80-90 %,1.5-2,finished -  bachelor,Desktop computer,"PC ",PC,8 gb,no answer,16 gb,1000-1499
306,10/13/2020 15:52:27,"Group - ""Georgian Web & Mobile Development Industry"" ",male,35-39,15-20 years,Back End Developer,AWS,SQL,Flask,Git,yes,don't use,1000-2000,10-20,Part Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,40-100,7k-10k,"yes, increased",90 - 100 %,no answer,just school,laptop,Lenovo Thinkpad,Lenovo,8 gb,SSD  (fast),256 gb,6k-7k
307,10/13/2020 17:04:00,"Group - ""Georgian Web & Mobile Development Industry"" ",male,21-23,4-6 years,Full Stack Developer,Digital Ocean,Java,Laravel,Git,yes,don't use,0-10,10-20,Part Time,Office -  International Projects,georgian,information technologies,georgia,georgia,yes,400+,6k-7k,"yes, increased",80-90 %,2-2.5,studying -  bachelor,Desktop computer,Macbook Pro,Macbook,16 gb,SSD  (fast),1 tb,4k-5k
308,10/14/2020 14:55:37,"Group - ""Georgian Web & Mobile Development Industry"" ",male,21-23,2-4 years,Front End Developer,Digital Ocean,TypeScript,Angular,Git,yes,Jenkins,no answer,no answer,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,yes,100-160,no answer,no influence,60-70 %,no answer,studying -  bachelor,laptop,no answer,no answer,8 gb,HDD (slow),no answer,no answer
309,10/13/2020 11:24:15,"Group - ""Georgian Web & Mobile Development Industry"" ",male,21-23,2-4 years,Game Developer,don't use,C#,.NET Core,Git,no,don't use,400-700,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,160-200,1500-2000,no influence,80-90 %,1.5-2,finished -  bachelor,Desktop computer,"PC ",PC,16 gb,SSD  (fast),256 gb,1000-1499
310,10/13/2020 12:36:39,"Group - ""Georgian Web & Mobile Development Industry"" ",male,24-26,4-6 years,Back End Developer,AWS,C#,.NET Core,Git,yes,Bitbucket pipelines,700-1000,0-10,Full Time,Remote  - Local Projects,georgian,information technologies,georgia,georgia,yes,160-200,7k-10k,no influence,70-80 %,2-2.5,studying -  bachelor,Desktop computer,"PC ",PC,32 gb,SSD  (fast),1 tb,5k-6k
311,10/13/2020 22:47:37,"Group - ""Georgian Web & Mobile Development Industry"" ",male,35-39,12-15 years,Back End Developer,Google Cloud Platform,C#,.NET Core,Git,yes,don't use,don't have account,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,240-300,7k-10k,no influence,no answer,no answer,finished - master,laptop,Lenovo Thinkpad,Lenovo,16 gb,SSD  (fast),512 gb,6k-7k
312,10/13/2020 22:50:57,"Group - ""Georgian Web & Mobile Development Industry"" ",male,21-23,2-4 years,Full Stack Developer,Digital Ocean,Javascript,Angular,Git,yes,Travis,don't have account,0-10,Both (Full time + Part Time),Office - Local Projects,georgian,information technologies,georgia,georgia,yes,160-240,5k-6k,"yes, increased",80-90 %,2-2.5,studying -  bachelor,laptop,Lenovo Legion,Lenovo,16 gb,SSD  (fast),512 gb,7k-10k
313,10/13/2020 22:51:39,"Group - ""Tech Jobs Georgia""",female,24-26,1-2 years,System Administrator,AZURE,neither,neither,don't use,yes,don't use,don't have account,don't have account,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,no,160-200,2k-3k,no influence,90 - 100 %,3.5-3.7,finished -  bachelor,laptop,Lenovo Thinkpad,Lenovo,16 gb,SSD  (fast),512 gb,1000-1499
314,10/13/2020 22:55:28,"Group - ""Tech Jobs Georgia""",male,27-29,9-12 years,Full Stack Developer,Digital Ocean,Javascript,React,Git,yes,Jenkins,5k-10k,0-10,Both (Full time + Part Time),Remote  - Local Projects,georgian,gambling,georgia,georgia,yes,300-400,10k-15k,no influence,80-90 %,3-3.5,finished -  bachelor,laptop,Macbook Pro,Macbook,32 gb,SSD  (fast),512 gb,7k-10k
315,10/13/2020 23:10:50,"Group - ""Tech Jobs Georgia""",male,18-20,don't have,no answer,don't use,C/C++,neither,don't use,no,don't use,don't have account,don't have account,not employed,no answer,no answer,no answer,no answer,no answer,no answer,no answer,300-500,no answer,80-90 %,no answer,studying -  bachelor,Desktop computer,no answer,no answer,4 gb,HDD (slow),512 gb,no answer
316,10/13/2020 23:17:50,"Group - ""Tech Jobs Georgia""",male,30-34,0-1 years,Front End Developer,don't use,Javascript,React,Git,no answer,no answer,no answer,no answer,Full Time,Remote  - Local Projects,english,non governmental org,georgia,georgia,yes,0-40,1000-1500,no answer,50-60 %,no answer,finished -  bachelor,laptop,no answer,no answer,6 gb,SSD  (fast),160 gb,1000-1499
317,10/8/2020 19:54:29,"Group - ""Remote Work - Georgian Community"" ",male,24-26,2-4 years,Full Stack Developer,Digital Ocean,Java,Spring,Git,no,Travis,100-200,0-10,Full Time,Remote  - International Projects,english,non governmental org,georgia,estonia,yes,160-240,7k-10k,"yes, decreased",80-90 %,3-3.5,finished -  bachelor,laptop,"Acer ",Acer,16 gb,SSD  (fast),512 gb,50k+
318,10/13/2020 23:22:07,"Group - ""Tech Jobs Georgia""",male,27-29,6-9 years,System Administrator,Digital Ocean,neither,neither,don't use,yes,don't use,don't have account,don't have account,Both (Full time + Part Time),Office - Local Projects,georgian,information technologies,georgia,georgia,yes,100-160,5k-6k,no influence,80-90 %,1.5-2,finished - master,both,Lenovo Thinkpad,Lenovo,16 gb,SSD  (fast),512 gb,2k-3k
319,10/7/2020 22:55:20,"Group - ""Remote Work - Georgian Community"" ",male,27-29,6-9 years,ML Engineer,AZURE,Python,Django,TFS,yes,Teamcity,10k-20k,10k+,Both (Full time + Part Time),Remote  - Local Projects,english,information technologies,georgia,India,no,no answer,no answer,"yes, increased",90 - 100 %,4,studying - PHD,laptop,no answer,no answer,32 gb,SSD  (fast),512 gb,no answer
320,10/13/2020 15:03:37,JavaScript Georgia,male,21-23,0-1 years,Full Stack Developer,AZURE,C#,.NET Core,Git,no,don't use,0-10,0-10,Both (Full time + Part Time),Office - Local Projects,georgian,finances,georgia,georgia,yes,160-240,4k-5k,"yes, increased",90 - 100 %,2-2.5,studying -  bachelor,Desktop computer,"PC ",PC,32 gb,SSD  (fast),512 gb,4k-5k
321,10/13/2020 23:34:15,"Group - ""Tech Jobs Georgia""",male,27-29,don't have,Front End Developer,don't use,Javascript,React,Git,no,don't use,10-100,0-10,not employed,no answer,no answer,no answer,georgia,no answer,no answer,no answer,no answer,no influence,no answer,no answer,no answer,no answer,no answer,no answer,no answer,no answer,no answer,no answer
322,10/13/2020 23:31:10,"Group - ""Tech Jobs Georgia""",male,27-29,2-4 years,System Administrator,don't use,Python,neither,Git,no,don't use,don't have account,don't have account,Full Time,Office - Local Projects,georgian,law,georgia,georgia,no,240-300,4k-5k,"yes, decreased",70-80 %,3-3.5,finished -  bachelor,Desktop computer,"PC ",PC,8 gb,"both (SSD, HDD)",256 gb,1000-1499
323,10/13/2020 23:37:53,"Group - ""Tech Jobs Georgia""",male,21-23,2-4 years,Front End Developer,AWS,Javascript,Vue,Git,yes,don't use,don't have account,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,40-100,2k-3k,"yes, decreased",40-50 %,0-0.5,finished -  bachelor,laptop,Macbook Pro,Macbook,8 gb,SSD  (fast),128 gb,2k-3k
324,10/13/2020 23:36:00,"Group - ""Tech Jobs Georgia""",male,21-23,1-2 years,Front End Developer,Digital Ocean,Javascript,React,Git,yes,Jenkins,10-100,0-10,Full Time,Office -  International Projects,english,no answer,georgia,israel,yes,500,3k-4k,no influence,70-80 %,2-2.5,finished -  bachelor,Desktop computer,"PC ",PC,8 gb,SSD  (fast),256 gb,1000-1499
325,10/13/2020 23:44:23,"Group - ""Tech Jobs Georgia""",male,21-23,don't have,Full Stack Developer,don't use,Java,neither,Git,no,don't use,don't have account,0-10,not employed,no answer,english,no answer,georgia,georgia,no answer,40-100,1000-1500,no answer,80-90 %,2.5-3,studying -  bachelor,laptop,Dell Vostro,Dell,4 gb,SSD  (fast),256 gb,no answer
326,10/14/2020 0:45:37,"Group - ""Tech Jobs Georgia""",male,30-34,4-6 years,Full Stack Developer,Netlify,Javascript,React,Git,no,don't use,0-10,0-10,not employed,Remote  - International Projects,english,information technologies,georgia,united states,no,160-200,4k-5k,no influence,70-80 %,3.7-3.8,finished - master,Desktop computer,"PC ",PC,24 gb,SSD  (fast),6 tb,0-299
327,10/13/2020 23:52:47,"Group - ""Tech Jobs Georgia""",male,24-26,2-4 years,Front End Developer,don't use,Javascript,Angular,Git,yes,Jenkins,1000-2000,0-10,Full Time,Remote  - Local Projects,english,information technologies,georgia,georgia,no,100-160,6k-7k,no influence,70-80 %,1.5-2,finished - master,laptop,Macbook Pro,Macbook,8 gb,SSD  (fast),no answer,3k-4k
328,10/13/2020 23:54:52,"Group - ""Tech Jobs Georgia""",male,27-29,1-2 years,Business Analyst,AWS,C#,.NET,no answer,yes,no answer,don't have account,don't have account,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,no,40-100,4k-5k,no influence,90 - 100 %,3-3.5,finished - master,laptop,no answer,no answer,8 gb,SSD  (fast),512 gb,2k-3k
330,10/14/2020 11:09:05,"Group - ""Tech Jobs Georgia""",male,30-34,9-12 years,Back End Developer,AZURE,C#,.NET Core,Git,yes,Azure Devops,0-10,0-10,Both (Full time + Part Time),Remote  - International Projects,english,information technologies,georgia,georgia,no,40-100,10k-15k,"yes, increased",70-80 %,2-2.5,finished -  bachelor,Desktop computer,"PC ",PC,16 gb,"both (SSD, HDD)",512 gb,6k-7k
331,10/14/2020 1:09:39,"Group - ""Tech Jobs Georgia""",female,24-26,1-2 years,Front End Developer,Digital Ocean,Javascript,React,Git,no,don't use,100-200,0-10,Part Time,Remote  - Local Projects,georgian,information technologies,georgia,georgia,no,100-160,500-1000,no influence,70-80 %,2.5-3,finished -  bachelor,laptop,Fujitsu Lifebook,Fujitsu,8 gb,SSD  (fast),256 gb,300-499
332,10/16/2020 9:49:58,"Group - ""Tech Jobs Georgia""",male,30-34,9-12 years,Support Specialist,don't use,PHP,neither,Git,no,don't use,don't have account,no answer,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,no,160-240,1000-1500,no influence,60-70 %,3-3.5,studying - PHD,Desktop computer,"PC ",PC,12 gb,SSD  (fast),256 gb,1000-1499
333,10/7/2020 21:38:54,"Group - ""Remote Work - Georgian Community"" ",male,18-20,1-2 years,UI / UX,don't use,Javascript,React,Git,no,don't use,0-10,0-10,Full Time,Remote  - International Projects,georgian,finances,georgia,united states,yes,160-240,10k-15k,"yes, increased",no answer,no answer,just school,Desktop computer,"PC ",PC,16 gb,"both (SSD, HDD)",256 gb,no answer
334,10/14/2020 2:35:52,"Group - ""Tech Jobs Georgia""",male,21-23,2-4 years,Back End Developer,Digital Ocean,Java,neither,Git,yes,Jenkins,0-10,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,160-200,1000-1500,"yes, increased",60-70 %,3-3.5,studying -  bachelor,laptop,no answer,no answer,16 gb,HDD (slow),512 gb,500-999
335,10/8/2020 23:08:18,JavaScript Georgia,male,30-34,12-15 years,Full Stack Developer,Digital Ocean,Javascript,Angular,Git,yes,Jenkins,0-10,0-10,Both (Full time + Part Time),Office - Local Projects,georgian,finances,georgia,georgia,yes,240-300,100k+,no influence,no answer,no answer,finished college,Desktop computer,no answer,no answer,16 gb,SSD  (fast),1 tb,50k+
336,10/14/2020 4:00:26,"Group - ""Tech Jobs Georgia""",male,18-20,don't have,Front End Developer,don't use,TypeScript,Angular,Git,no,don't use,no answer,no answer,not employed,no answer,no answer,no answer,georgia,no answer,no answer,no answer,1000-1500,no answer,70-80 %,3-3.5,studying college,Desktop computer,no answer,no answer,16 gb,SSD  (fast),no answer,no answer
337,10/7/2020 21:46:08,"Group - ""Remote Work - Georgian Community"" ",male,30-34,2-4 years,Back End Developer,don't use,C#,.NET,Git,no,don't use,10-100,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,160-200,3k-4k,no influence,80-90 %,no answer,finished - master,Desktop computer,"PC ",PC,16 gb,SSD  (fast),512 gb,2k-3k
338,10/7/2020 21:52:31,"Group - ""Remote Work - Georgian Community"" ",male,30-34,6-9 years,Full Stack Developer,AZURE,C#,.NET Core,Git,yes,Azure Devops,don't have account,don't have account,Full Time,Remote  - International Projects,english,insurance,georgia,united states,yes,100-160,15k-20k,no influence,90 - 100 %,3.7-3.8,finished -  bachelor,Desktop computer,"PC ",PC,16 gb,SSD  (fast),2 tb,7k-10k
339,10/7/2020 22:31:05,"Group - ""Remote Work - Georgian Community"" ",male,21-23,1-2 years,Data Scientist,don't use,Python,neither,don't use,no,don't use,don't have account,don't have account,Full Time,Office - Local Projects,georgian,information technologies,France,georgia,yes,160-200,1500-2000,no influence,80-90 %,3-3.5,studying - master,laptop,"PC ",PC,8 gb,SSD  (fast),256 gb,1000-1499
340,10/14/2020 10:47:33,"Group - ""Tech Jobs Georgia""",male,21-23,1-2 years,QA Engineer,AWS,Python,neither,Subversion,yes,Jenkins,don't have account,don't have account,Full Time,Office -  International Projects,english,finances,georgia,georgia,yes,100-160,3k-4k,"yes, increased",80-90 %,3-3.5,studying - master,Desktop computer,no answer,no answer,16 gb,SSD  (fast),1 tb,2k-3k
341,10/7/2020 22:37:57,JavaScript Georgia,male,21-23,0-1 years,Front End Developer,AZURE,Javascript,React,Git,yes,don't use,don't have account,0-10,Full Time,Office -  International Projects,georgian,gambling,georgia,germany,yes,100-160,2k-3k,no influence,70-80 %,2.5-3,studying -  bachelor,Desktop computer,"PC ",PC,16 gb,HDD (slow),512 gb,1500-1999
342,10/14/2020 11:24:17,"Group - ""Georgian Web & Mobile Development Industry"" ",male,24-26,4-6 years,Mobile Apps Developer,Firebase,Kotlin,neither,Git,yes,Bitrise,400-700,0-10,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,yes,160-240,7k-10k,"yes, increased",90 - 100 %,2.5-3,studying - PHD,laptop,Macbook Pro,Macbook,16 gb,SSD  (fast),512 gb,7k-10k
343,10/14/2020 11:27:21,"Group - ""Tech Jobs Georgia""",male,30-34,don't have,Front End Developer,don't use,Javascript,React,Git,no,don't use,don't have account,don't have account,not employed,no answer,english,no answer,georgia,georgia,no answer,no answer,no answer,no influence,60-70 %,no answer,no answer,no answer,no answer,no answer,no answer,no answer,no answer,no answer
344,10/14/2020 11:51:21,"Group - ""Tech Jobs Georgia""",male,18-20,don't have,Graphic Design,don't use,Javascript,Angular,Git,no,no answer,don't have account,don't have account,not employed,no answer,english,no answer,georgia,no answer,no answer,no answer,no answer,no answer,no answer,no answer,no answer,laptop,Lenovo Legion,Lenovo,16 gb,SSD  (fast),512 gb,no answer
345,10/14/2020 12:16:43,"Group - ""Tech Jobs Georgia""",male,35-39,9-12 years,Front End Developer,don't use,Javascript,React,Git,no,don't use,0-10,0-10,no answer,Office - Local Projects,english,no answer,georgia,georgia,so so,40-100,2k-3k,"yes, increased",no answer,no answer,finished -  bachelor,Desktop computer,no answer,no answer,8 gb,HDD (slow),1 tb,1500-1999
346,10/7/2020 22:55:26,"Group - ""Georgian Web & Mobile Development Industry"" ",male,24-26,4-6 years,Back End Developer,Google Cloud Platform,Python,neither,Git,yes,Jenkins,400-700,0-10,Full Time,Remote  - International Projects,english,realty,georgia,israel,yes,100-160,15k-20k,no influence,90 - 100 %,1.5-2,finished -  bachelor,Desktop computer,"PC ",PC,32 gb,SSD  (fast),512 gb,7k-10k
347,10/7/2020 23:02:10,"Group - ""Georgian Web & Mobile Development Industry"" ",male,21-23,2-4 years,Front End Developer,don't use,Javascript,React,Git,yes,don't use,10-100,0-10,Both (Full time + Part Time),Office - Local Projects,georgian,medical,georgia,georgia,yes,40-100,1500-2000,no influence,70-80 %,3.8-3.9,studying -  bachelor,laptop,"PC ",PC,8 gb,SSD  (fast),512 gb,500-999
348,10/14/2020 14:33:34,"Group - ""Tech Jobs Georgia""",male,27-29,9-12 years,Full Stack Developer,no answer,C#,.NET,Git,no,don't use,1000-2000,0-10,Part Time,Remote  - International Projects,english,realty,georgia,united kingdom,no,40-100,10k-15k,"yes, decreased",90 - 100 %,no answer,finished - master,laptop,Lenovo Legion,Lenovo,16 gb,SSD  (fast),512 gb,4k-5k
349,10/7/2020 23:03:16,"Group - ""Georgian Web & Mobile Development Industry"" ",male,24-26,4-6 years,Full Stack Developer,don't use,C#,.NET Core,Git,no,no answer,400-700,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,100-160,6k-7k,no influence,90 - 100 %,4,studying - master,Desktop computer,"PC ",PC,16 gb,SSD  (fast),256 gb,1000-1499
350,10/8/2020 13:52:33,Linkedin,male,35-39,20-25 years,Software Architect,AWS,C/C++,Qt5,Git,yes,Jenkins,0-10,0-10,Full Time,Office -  International Projects,english,telecommunications,georgia,canada,yes,160-240,100k+,no influence,not yet high education,no answer,just school,Desktop computer,"PC ",PC,256 gb,SSD  (fast),64 tb,50k+
351,10/14/2020 16:49:19,"Group - ""Tech Jobs Georgia""",male,21-23,1-2 years,Back End Developer,AWS,C#,.NET Core,Git,yes,Jenkins,0-10,0-10,Full Time,Remote  - Local Projects,georgian,information technologies,georgia,georgia,yes,100-160,3k-4k,no influence,no answer,1.5-2,studying -  bachelor,Desktop computer,no answer,no answer,16 gb,SSD  (fast),512 gb,1500-1999
352,10/14/2020 19:05:36,"Group - ""Tech Jobs Georgia""",female,24-26,2-4 years,Full Stack Developer,don't use,Java,React,Git,yes,Jenkins,0-10,0-10,Full Time,Office -  International Projects,georgian,finances,georgia,georgia,no,160-240,2k-3k,no influence,90 - 100 %,2.5-3,studying - master,laptop,HP Probook,HP,16 gb,SSD  (fast),256 gb,1500-1999
353,10/14/2020 20:00:47,JavaScript Georgia,male,21-23,2-4 years,Front End Developer,Digital Ocean,Javascript,React,Git,no,don't use,don't have account,0-10,Both (Full time + Part Time),Office - Local Projects,georgian,information technologies,georgia,georgia,no,160-240,3k-4k,"yes, increased",90 - 100 %,3-3.5,studying -  bachelor,laptop,no answer,no answer,16 gb,SSD  (fast),256 gb,2k-3k
354,10/14/2020 21:18:20,"Group - ""Tech Jobs Georgia""",male,24-26,2-4 years,Back End Developer,AWS,PHP,Laravel,Git,no,Travis,10-100,0-10,Full Time,Remote  - International Projects,english,non governmental org,georgia,germany,so so,0-40,6k-7k,"yes, decreased",70-80 %,3.8-3.9,finished -  bachelor,laptop,Macbook Pro,Macbook,16 gb,SSD  (fast),512 gb,3k-4k
355,10/14/2020 21:39:53,"Group - ""Tech Jobs Georgia""",female,27-29,0-1 years,QA Engineer,don't use,SQL,neither,don't use,yes,don't use,don't have account,don't have account,not employed,Office - Local Projects,georgian,information technologies,georgia,georgia,no,160-200,1500-2000,no influence,70-80 %,no answer,finished -  bachelor,Desktop computer,no answer,no answer,16 gb,SSD  (fast),1 tb,1000-1499
356,10/15/2020 9:53:15,"Group - ""Tech Jobs Georgia""",male,35-39,20-25 years,Full Stack Developer,Google Cloud Platform,TypeScript,Angular,Git,yes,don't use,don't have account,don't have account,Full Time,Remote  - International Projects,greece language,marceting,Greece,Greece,yes,160-240,20k-30k,"yes, decreased",not yet high education,no answer,just school,laptop,Macbook Pro,Macbook,32 gb,SSD  (fast),1 tb,4k-5k
357,10/15/2020 10:02:15,"Group - ""Tech Jobs Georgia""",male,27-29,4-6 years,Front End Developer,AWS,Javascript,React,Git,yes,don't use,200-400,0-10,Full Time,Office - Local Projects,georgian,finances,georgia,georgia,no,160-200,5k-6k,"yes, decreased",90 - 100 %,3-3.5,finished -  bachelor,laptop,Dell Vostro,Dell,8 gb,SSD  (fast),256 gb,4k-5k
358,10/7/2020 23:03:21,"Group - ""Georgian Web & Mobile Development Industry"" ",male,24-26,4-6 years,Back End Developer,AWS,PHP,Laravel,Git,no,Gitlab CI,400-700,0-10,Full Time,Office - Local Projects,georgian,realty,georgia,georgia,no,160-200,15k-20k,no influence,90 - 100 %,2.5-3,finished -  bachelor,laptop,"PC ",PC,16 gb,SSD  (fast),256 gb,6k-7k
359,10/9/2020 21:50:17,Sysadmins GE,male,24-26,4-6 years,Network Administrator,AWS,Python,Django,Git,no,Travis,0-10,0-10,Full Time,Office - Local Projects,georgian,information technologies,georgia,georgia,yes,100-160,3k-4k,"yes, decreased",60-70 %,no answer,no answer,laptop,"Surface ",Surface,8 gb,SSD  (fast),256 gb,2k-3k
361,10/17/2020 0:01:33,"Group - ""Tech Jobs Georgia""",male,21-23,0-1 years,Back End Developer,don't use,C#,.NET Core,Git,no,don't use,0-10,0-10,not employed,Remote  - Local Projects,georgian,gambling,georgia,georgia,no,no answer,500-1000,no influence,70-80 %,2-2.5,studying -  bachelor,laptop,no answer,Don't,8 gb,SSD  (fast),128 gb,0-299
362,10/17/2020 14:29:06,Linkedin,female,21-23,1-2 years,Back End Developer,Digital Ocean,Golang,Vue,Git,yes,Jenkins,10-100,0-10,Full Time,Office -  International Projects,english,gambling,georgia,georgia,yes,0-40,2k-3k,no influence,90 - 100 %,no answer,just school,laptop,Macbook Pro,Macbook,16 gb,SSD  (fast),512 gb,2k-3k
363,10/18/2020 0:43:30,Linkedin,male,35-39,12-15 years,Full Stack Developer,AZURE,C#,.NET,Git,yes,Azure Devops,10-100,0-10,Full Time,Remote  - Local Projects,georgian,information technologies,georgia,georgia,yes,40-100,10k-15k,no influence,not yet high education,3.5-3.7,finished - master,laptop,"IBM ",IBM,16 gb,SSD  (fast),512 gb,7k-10k
364,10/18/2020 20:22:50,Linkedin,male,21-23,2-4 years,Support Specialist,don't use,neither,.NET,TFS,yes,Circle CI,don't have account,don't have account,Full Time,Remote  - Local Projects,georgian,information technologies,georgia,georgia,no,160-200,500-1000,"yes, decreased",60-70 %,3.5-3.7,finished -  bachelor,laptop,no answer,Don't,4 gb,SSD  (fast),256 gb,300-499
